maxcap_ws,maxcap_ws
18.96109,3742.36653
18.54661,3623.54354
48.96343,3519.61291
2606.37594,3448.94755
9080.58768,3446.37941
13280.92035,3464.73266
14758.0464,3019.8642
15647.15301,2712.53292
16042.65469,2548.9081
16223.36172,2790.51426
16265.15966,3124.45579
16021.98139,3621.4687
15396.64013,4005.05616
14401.16495,4310.40743
12576.92748,4377.93277
8089.56412,4365.00241
2346.43289,4162.90864
265.28288,4288.79404
225.12814,4410.99452
216.0958,4467.95746
216.97944,4418.78169
217.24166,4419.23137
214.57465,4365.54617
211.45342,4286.12891
214.21288,4249.00981
204.35769,4248.1784
240.82357,4133.21015
2706.20634,3975.06049
9005.90625,3641.98856
13126.20791,3495.08237
14703.0531,3225.27423
15463.06892,3233.42046
16045.5155,3239.7826
16297.07667,3263.89634
16045.6031,3508.37319
16088.9972,3703.12282
15496.38716,3764.51135
14288.35149,4000.55257
12262.34964,4211.47136
7620.89358,4223.89414
1774.01894,4178.97217
131.16694,4191.29658
86.65142,4351.75816
87.36472,4345.16641
87.58763,4097.66382
84.0992,3941.97668
89.57122,3925.3435
89.66638,3751.26298
81.72443,3912.67921
9.73861,3961.266
31.05141,3950.12969
2492.74257,3827.40742
8724.07817,3607.67737
12969.49434,3454.3651
14798.61084,3087.0258
15376.45877,3080.41222
15665.86239,3222.55368
15677.40067,3396.63095
15562.88848,3538.57114
14872.54231,3724.36335
14246.24183,3990.40585
12963.27445,4161.15411
11304.54039,4093.29351
6960.45252,4067.2939
1717.03433,3802.48693
104.82713,3725.79066
20.30618,3876.05637
19.99516,3830.58368
19.34905,3754.13709
19.10588,3689.19291
20.24277,3828.09141
18.33727,3803.69048
18.0014,3816.48215
18.08238,3858.35385
43.77562,3768.18435
2439.89081,3592.46972
8743.31252,3207.72236
11919.89001,2936.26169
12533.60943,2734.3002
13299.31487,2441.86618
15150.56199,2066.89693
16298.52364,1996.56031
16355.63465,2213.1568
15804.42447,2651.37311
15177.66461,3127.4294
14410.15953,3409.97552
12541.77604,3622.09044
7874.03268,3716.66185
1858.49579,3757.21101
48.65354,3955.81018
15.16486,3993.86269
16.08078,3802.50164
15.92085,3655.25023
17.31473,3598.4296
17.97597,3510.18686
14.7891,3452.90076
11.22284,3473.36133
13.1198,3273.23636
37.17267,2994.43458
2338.51584,2662.10225
8266.44752,2302.02234
12708.49275,2071.64004
14192.66304,1612.13064
15335.68967,1015.39322
15814.8591,663.46734
15931.58249,579.60421
15912.43081,571.64715
15905.79952,699.54893
15454.81053,1107.43511
14335.45519,1769.72396
12179.81395,2340.00953
7434.80473,2652.52294
1727.92185,2866.77253
41.47185,3077.65181
13.07142,3254.57153
13.66897,3361.86936
13.41467,3586.3136
-11.81674,3635.59359
-11.55398,3673.70332
-12.18512,3434.22991
-13.78817,3078.20363
-14.57803,2680.60744
5.6504,2493.67118
2250.99137,2164.82616
8456.65429,1494.12073
12769.86002,864.56434
14622.18267,599.00484
15600.51841,444.63254
16160.92648,466.38238
16288.07475,528.88922
16275.42074,561.63676
16028.03216,676.70829
15369.01396,935.05396
14239.21937,1473.63185
12100.92005,1968.20011
7298.42764,2296.56924
1628.97857,2707.97953
31.42028,2901.35108
4.53562,3094.40571
-1.87883,3426.58509
-2.42776,3571.23368
-1.13948,3466.65125
-1.09916,3231.49194
-1.65948,2956.60423
-2.85662,2652.10607
-5.21446,2446.93852
12.81738,2313.56441
1300.13285,2454.71467
5363.87832,2517.76739
9512.13055,2389.5951
11595.56528,2252.69293
12899.72934,2373.06735
14263.01623,2336.11709
14493.47957,2440.00336
14702.45714,2823.89743
13691.43782,2988.64372
12737.61232,3067.15429
11742.11476,3462.96108
10046.77019,3493.17116
6302.11987,3138.03871
1471.97779,3081.06304
-17.33943,3048.9084
-31.2778,3251.97719
-30.51501,3380.96188
-28.94451,3353.21442
-29.3677,3219.1558
-28.71375,3138.43229
-30.1329,3249.31146
-31.67366,3367.89012
-34.107,3404.29928
-25.0818,3510.23446
2152.40864,3299.34539
8527.34537,3120.55142
13034.21581,3031.88433
14724.4011,3033.55802
15712.62431,3083.46729
16218.36897,3136.81461
16324.45576,3298.75621
16298.51634,3545.09813
16116.07853,3663.81394
15513.06862,3932.15255
14400.04255,4079.48439
12299.86697,4028.31895
7401.35919,4115.2382
1621.53881,4011.34925
-9.43252,3948.46435
-14.03064,4015.62838
-11.00353,4166.86477
-11.32571,4085.40266
-9.98197,4085.24047
-9.44555,4163.06756
-9.87976,3982.69759
-12.20895,3842.45159
-13.53204,3582.42895
4.10726,3162.25979
2258.50614,2489.61261
8325.39863,1883.88757
12700.33462,1738.23723
14726.89285,1423.49561
15265.69288,1216.74778
15873.41774,941.57965
16062.00886,798.48017
15994.1942,725.53611
15745.73265,901.65423
15122.54766,1361.44962
13753.76168,1854.23966
11601.19156,2213.85604
7323.10313,2565.79092
1609.77956,2842.74281
25.54597,3186.05079
-10.61741,3270.46679
-13.6934,3409.63561
-13.79808,3379.28531
-12.27306,3165.35916
-15.09404,3050.60215
-12.43391,2842.30951
-15.08048,2620.33675
-15.07067,2534.23447
-2.14763,2371.01301
2193.52215,2166.06386
8559.42593,1730.98085
12962.77985,1390.74237
14660.82143,1270.30919
15535.68497,1075.87691
16012.61162,852.96403
16180.58041,773.69616
16180.37775,794.64309
15753.51901,944.19538
15238.37487,1150.44971
13889.38287,1642.04898
11956.97378,2198.54454
7228.81087,2687.30798
1476.68255,3125.65567
3.03059,3498.58844
-14.8895,3311.99852
-13.26596,3239.9687
-13.35373,3079.3008
-11.51283,3202.39036
-10.66234,3344.8515
-11.83574,3189.3169
-14.35078,3272.54318
-17.26926,3104.05187
-11.33259,2706.56423
1965.55115,2269.58443
8013.00912,1729.93044
12407.58851,1303.91441
13950.22806,927.56531
14834.86878,689.8623
15266.92713,628.91967
14994.79788,618.1003
14177.58044,744.31564
13966.92552,839.64674
13457.72732,1542.60369
12253.00235,2117.69203
10147.04249,2602.4552
6059.42493,2828.51803
1441.97701,3443.03202
1.85913,3816.78281
-8.28667,3878.5444
-12.1151,3798.03283
-12.89895,3690.47082
-12.06119,3419.71686
-12.22171,3268.16952
-14.50195,3224.20227
-16.75778,3085.84808
-17.08078,2754.94466
-17.35026,2198.05495
1454.63263,1853.08636
6364.17577,1400.79606
10710.02178,1006.59655
12991.50326,573.44342
13996.57919,424.19963
14564.04822,339.6922
14856.04108,317.17163
14011.67295,322.35813
14182.46046,439.1088
13975.68208,991.14471
13206.03052,1833.52259
10771.27542,2450.54371
6428.11076,2638.01326
1446.07716,2755.01776
0.95913,3139.78502
-10.94878,3396.8136
-14.51907,3512.7602
-15.05709,3346.57066
-14.09721,3125.45153
-15.54981,3120.91434
-12.65135,3057.86286
-11.65001,2844.50382
-15.41514,2633.80734
-15.98628,2213.35806
1766.06158,1436.79049
7882.14869,1028.07451
12462.35991,742.64525
13783.71512,572.53085
14858.58434,499.81976
14936.1985,604.04285
14917.58193,762.64712
13658.62168,1092.6155
14209.0526,1269.19068
13772.20737,1278.40329
12675.32884,1287.09945
9810.0436,1319.51903
6361.935,1297.44644
1436.55328,1393.1117
-0.89979,1756.20961
-6.02467,2061.85073
-5.32852,2071.99837
-5.54862,1922.31512
-5.29553,1857.74841
-3.08644,1929.53168
-3.6074,1994.09509
-6.99201,1894.64063
-8.58763,1788.97554
-8.17455,1673.51516
1598.64329,1627.16511
7158.77628,1522.70523
11913.27267,1266.03736
13614.30107,972.42922
15135.22532,894.76137
15433.63921,1025.52253
15682.02384,1334.09919
15634.88559,1607.02493
15481.61344,1867.56632
15007.79201,2408.39032
13902.56374,2590.69177
11753.79383,2475.20868
7102.02339,2413.19498
1610.44764,2750.87982
87.35166,2873.62569
72.92948,2954.51094
69.37452,2890.08851
69.85369,3037.95973
70.53185,3149.59502
71.42249,3027.2204
69.09868,3054.67158
66.61968,2953.84766
65.5737,2883.03949
68.44565,2808.79978
2063.04435,2600.36997
8391.8366,2382.96516
12904.81707,2436.75233
14622.57831,2280.57773
15540.02211,2389.31263
16049.35302,2655.67625
16190.66641,2788.72767
16100.72566,3150.88896
15823.23095,3535.66457
15187.70023,3773.63309
14009.8927,4023.77186
12010.23935,4164.50542
7389.46699,4199.0355
1740.27601,4178.74474
49.58777,4177.77964
26.76941,4326.63092
19.6281,4387.04683
20.5114,4249.01141
19.86452,4194.33863
21.51746,4203.36222
17.68141,3950.6797
19.75896,3853.50735
19.02684,3687.95262
19.96695,3600.33501
1963.52869,3334.37759
8255.65075,3255.62246
13001.91929,3144.13937
14716.91214,2829.76349
15627.00833,2948.78362
16129.16364,2797.81919
16177.97973,2772.3951
15957.65552,2670.85229
15654.86349,3378.87286
14949.77485,3823.64471
13090.45387,3825.26704
10788.02969,3904.13578
6683.94059,4069.95995
1422.1872,3919.07786
42.94289,3760.46232
28.92819,3721.60565
22.0795,3712.86454
21.64578,3623.37705
21.19798,3401.25006
22.5075,3348.82917
21.41334,3269.25162
19.51403,3100.50975
21.27393,3059.78643
19.47775,2684.0375
1894.36889,2104.25978
8210.37131,1586.66918
12886.76303,1095.34872
14605.26243,515.06376
15506.12703,387.44592
16107.29918,436.22765
16068.99637,699.70381
16067.08803,834.28352
15666.97859,1184.00282
14835.29501,1348.50856
13413.21677,1606.56472
11102.79894,1886.7415
6643.00016,1957.27108
1344.81953,1908.30545
23.12245,1968.13763
22.21761,2236.59202
22.99709,2165.46332
21.75139,2030.20677
23.73028,1814.63692
24.44261,1721.72099
23.81536,1704.07876
22.44875,1705.00673
19.94598,1844.67575
22.1775,1785.10055
1826.24005,1634.2397
8075.83393,1379.012
12863.28135,1156.6768
14653.4542,1053.50631
15572.73985,1123.77158
16202.29325,1182.95663
16316.31351,1354.68038
16232.91963,1679.81957
16065.17937,2157.66784
15314.76694,2560.78188
14086.44105,2701.86205
12042.49645,2837.1252
7117.84234,2851.82947
1664.03395,2830.43841
80.07083,2742.61032
3.16471,2726.05759
-5.04722,2625.24742
-6.69332,2577.17268
-6.68562,2784.30693
-6.70974,2819.52975
-6.16983,2537.70257
-6.25334,2453.93485
-8.11679,2512.32141
-11.06843,2602.15165
1776.53411,2374.07428
7962.33875,2077.33404
12647.78621,1852.60684
14177.6472,1566.342
14152.52328,1383.47284
14874.0503,1253.6798
15483.05686,1458.89754
15861.23065,1671.83151
15884.00418,1898.56683
15377.66092,2236.11172
14411.73151,2432.02285
12262.1513,2714.7579
7279.64937,2974.29454
1506.70838,3189.36053
-4.47305,3563.96692
-18.08005,3528.95515
-14.87762,3224.99144
-17.733,2979.79567
-15.88165,3012.1805
-14.89686,3134.79314
-14.02989,3188.8821
-15.44593,3001.29933
-16.15372,2880.0215
-17.4118,2748.88294
1785.38835,2668.25748
8075.86586,2759.85097
12749.00379,2556.45372
14526.56598,2322.70944
15464.8803,2016.74965
15920.73795,1733.26754
16011.69019,1558.81509
15995.41344,1620.37309
15799.60305,1876.73242
15210.0498,1988.22903
14158.66582,2073.73203
11985.99291,2097.22372
7016.18204,2198.06667
1357.81891,2706.9887
-9.48033,3071.27716
-15.13487,3045.83509
-14.33583,2800.62698
-14.80433,2823.8875
-13.16257,2780.32183
-11.94159,2534.92096
-12.9686,2416.72574
-14.15311,2219.11831
-14.79796,2125.75107
-17.83689,1661.84806
1661.94806,1529.51511
7864.74419,1143.063
12506.23364,888.77304
14310.65392,599.76879
15224.2672,458.65721
15691.70583,390.96021
15756.17003,400.3809
15658.85481,436.28883
15486.56797,500.26184
14393.62457,582.71334
12347.26084,697.26529
10737.67459,908.6319
5989.87722,1024.5853
986.70401,1308.3148
-17.12991,1891.94684
-17.89618,2115.00743
-16.35601,2112.37834
-17.22537,1986.70444
-14.29206,1882.36616
-13.11501,1657.22232
-14.01825,1562.39181
-15.10884,1317.63348
-15.61614,1102.55353
-21.24033,1012.54295
1236.45827,916.57028
6176.08194,789.20979
9723.25295,574.08808
10660.77066,396.16063
11237.85514,353.6375
12772.59363,316.79735
12261.29131,270.09603
9965.03988,332.44139
9851.85627,451.8525
9735.47801,683.12655
8648.04367,863.65913
6551.40663,909.99563
3698.10743,919.50659
618.6047,954.90897
-14.54083,1528.89028
-9.29293,1667.50343
-8.54452,1447.55629
-9.20151,1709.52635
-8.19367,1976.78235
-7.23729,1973.70785
-8.02095,1927.05263
-9.43826,1622.48474
-11.62395,1326.18752
-15.78391,1033.77199
435.47585,971.26495
3187.57509,851.98242
5913.66354,783.27106
8138.29117,677.96553
9964.13898,697.76125
10116.81994,762.55517
9876.28425,817.04546
11301.82071,922.58559
11958.2776,1182.41345
10147.14588,1316.31546
8190.94909,1518.02241
6554.63405,1572.0531
3658.37594,1719.05232
789.59618,1508.49305
97.02409,1580.73532
37.24115,1744.52433
-9.59819,1874.41208
-10.28771,1904.52539
-9.84023,1983.08687
-11.21929,1987.80718
-11.75007,2012.59894
-12.06386,1896.91838
-12.35747,1555.12664
-15.23281,1162.4015
906.42771,996.74192
5034.18409,746.90097
9147.36021,396.3061
11070.05379,196.20675
11559.98123,167.49687
11785.08567,212.58746
11976.36173,282.81766
12072.75202,416.74762
11248.6645,834.90799
10508.20998,1572.82007
10159.36459,1999.05871
8317.5299,1907.29781
3909.69288,1862.29202
741.29329,2074.92828
-14.3802,2270.07397
-13.82566,2161.12559
-11.97214,2187.11343
-12.95752,2218.54823
-12.1679,2237.53509
-12.58041,2373.68228
-12.54673,2146.81041
-13.1112,1904.17112
-13.66382,1572.95561
8.66619,1345.43483
1858.6779,1069.79745
4213.72852,802.95385
5904.51982,421.78543
8009.98373,251.20687
9505.88745,259.94581
9514.02316,217.42011
9865.04819,257.25793
9267.74355,394.55952
8553.22262,501.51833
8135.8293,829.0593
6731.12655,987.00949
4596.99747,1035.04346
3171.86613,1178.64272
700.29693,1331.66437
6.53638,1511.69471
-14.45696,1682.81477
-11.48387,1832.05983
-12.28865,1803.95145
-13.19627,1968.31293
-13.92452,2002.92879
-15.56176,1833.25784
-13.61727,1812.81472
-14.86758,1784.06901
-13.78601,1787.52499
1483.23487,1642.63378
8373.5643,1292.12466
11935.03581,923.29369
13600.92775,693.9426
14773.08801,536.41925
14684.73205,699.06772
14410.2335,859.61427
14349.6666,1318.59592
14631.15151,1642.28107
13845.66865,1922.38183
12618.91832,2306.60894
10155.96402,2501.06162
4561.6338,2788.66709
528.21165,2749.58858
-5.74154,2879.5758
-12.97671,2929.67523
-11.3106,3330.07428
-11.6203,3028.80935
-10.08811,2707.26523
-13.74625,2350.40148
-13.79057,2133.16865
-9.09187,1904.69477
-15.28534,1398.39318
1.04279,1004.07221
2117.10245,837.71257
8903.07154,665.13386
12101.10878,390.59869
13592.077,209.29876
15025.21064,123.10546
15353.63494,92.10797
15463.93184,110.50273
15431.64501,268.98817
15083.24468,689.95264
14166.37494,1272.77324
13162.33889,1592.98644
9123.45004,1898.64408
4399.90725,1993.12193
780.30043,2273.80587
-38.64553,2559.2849
-38.60563,2304.2857
-39.4486,2223.28307
-37.37899,1993.6174
-36.61527,2037.48637
-58.08063,1884.42142
-36.18441,1776.64682
-36.43497,1575.72427
-37.149,1304.14306
-31.51243,885.71098
2082.8781,846.95134
7224.71749,655.74369
10657.21797,490.14779
12484.94223,514.32252
14651.12034,604.84159
14815.42979,723.85396
14249.04404,1234.90779
14222.04495,1465.515
13830.27882,1507.10611
12140.97755,1819.93745
11531.27088,2035.69712
8474.53257,2537.48061
3998.03248,2728.5631
370.23022,2625.60558
20.42833,3070.09089
21.79528,2957.61219
22.04517,2853.48988
22.53144,2781.61539
-31.35045,2756.41135
-34.25553,2795.11077
-34.87002,2662.98168
-35.35528,2657.28707
-37.29597,2934.03851
-31.85665,2949.01661
2161.44925,2807.67645
8989.36889,2269.50377
12262.92683,1881.04803
14090.44379,2021.31303
14794.60732,2070.28576
15293.951,2096.00151
15195.05379,2275.07848
14468.47088,2712.7384
14579.20161,3119.57375
13946.11714,3447.13388
13104.28769,3583.487
10651.74991,3789.90108
4528.05791,3753.24027
909.17353,3699.53768
9.73801,3668.32955
14.29934,3681.0253
14.56266,3468.19341
15.57543,3405.42522
14.94114,3204.63519
15.82124,2966.06367
12.20077,2843.60427
11.67777,2863.77484
10.61523,2820.40012
17.39271,2624.95686
2719.78049,2366.94551
6611.53887,2001.26985
9645.3859,1775.30742
12115.9678,1382.09078
13186.44471,1058.27092
13568.98584,802.94948
14232.43197,763.78369
12981.72227,1130.33234
12559.41104,1463.2984
10987.54406,1915.50564
9588.69049,2300.90528
7741.28029,2596.28589
4502.77238,2788.03013
460.28673,3007.88545
60.51524,2984.18176
61.73506,2801.98825
28.51775,2607.14294
29.16598,2545.09595
30.05033,2481.59333
30.44978,2452.36476
30.167,2220.29865
29.36406,1718.14708
28.07256,1448.51345
24.31598,1283.176
1790.0767,1100.74468
6319.8718,823.53608
8823.83901,460.07993
11971.94087,371.68232
13299.08263,320.87675
14249.10805,391.58595
14483.67159,605.44605
15122.49137,830.20721
14717.08551,1051.83568
12787.70226,1207.28979
11919.3205,1463.21304
9864.54875,1794.00065
4264.73251,1775.18436
304.22649,1725.71531
19.43512,1686.21959
21.90745,1661.08324
19.54718,1429.97673
20.01257,1442.21486
22.47224,1514.587
22.24507,1722.43781
19.57778,1670.10391
20.52502,1563.77889
18.00609,1340.5062
23.5621,1187.70002
1468.1325,999.62082
8145.90594,812.27383
13369.19272,769.22983
14373.51006,697.3397
15369.58759,624.96679
15925.83277,884.17259
15737.66124,1088.83371
15412.11823,1358.15811
15399.87143,1586.16512
14658.42568,1672.04387
13305.42806,1888.67385
10161.98557,2156.70581
4809.21853,2376.72393
620.00854,2649.48936
43.41909,2900.75764
45.99159,2973.82987
45.7214,2975.62152
48.4511,3103.29191
21.9345,3115.32565
16.85624,3141.54388
17.8358,2985.27758
15.7615,2857.13589
11.78248,2656.84199
14.57467,2401.78124
2673.14592,2063.61328
8082.50993,1701.12836
11968.63552,1310.67048
14131.67174,835.21212
15085.21943,526.07363
15223.13238,383.87016
15365.51595,370.95032
15421.50556,489.28365
14790.1255,745.51863
13796.89943,1262.20856
12845.01325,2015.73197
9736.11461,2746.36598
3706.55148,3183.68232
465.7707,3264.83407
14.39556,3406.78542
15.12301,3002.99918
15.789,2820.89659
16.2635,2831.18571
16.23957,2842.61719
17.63282,2851.09283
14.38868,2716.55533
14.6594,2525.52185
11.58243,2176.88524
11.50088,1928.33957
1350.66766,1484.84574
7124.04794,1078.13502
12109.37137,662.80214
14409.22417,459.90065
14929.55661,360.27897
15544.55429,268.72601
15499.90153,266.8552
14775.88461,399.98949
14459.74104,558.20001
13565.17343,979.1168
12010.95361,1445.74723
10566.88622,1793.0356
4431.55609,2171.25044
477.7253,2376.91513
12.41538,2449.32404
12.39503,2539.73113
11.55532,2602.76116
11.96127,2472.87774
10.58654,2417.98291
11.41565,2444.1219
11.9485,2652.08443
10.91187,2559.4921
8.52432,2409.47901
2.50677,1781.79189
1699.34887,1537.88927
8942.41026,1113.49985
12549.19639,758.59498
13893.82738,614.87547
14828.90266,653.65407
15536.32332,593.95273
15721.37077,646.22212
15046.83469,848.55947
14877.86169,1179.28357
13784.68324,1546.21681
11967.90905,1827.13374
9327.96467,2194.56386
4015.28169,2388.97525
376.14416,2605.49335
22.70974,2718.98471
21.91921,2686.94206
23.33578,2514.43497
24.78238,2449.11402
25.34317,2500.06007
25.42884,2595.88095
23.2462,2607.60036
23.0761,2489.37443
18.55627,2174.28695
20.03252,2086.30841
1685.42489,1673.63333
7428.01901,1235.83517
12333.05231,819.0055
13590.5218,694.46408
14759.40255,684.54076
14939.80933,633.10144
15034.46649,640.23828
14784.71079,717.6959
14156.15432,909.74844
13633.16839,1090.80697
12306.90651,1350.76655
8376.62388,1531.30432
4889.31853,1749.69733
228.64155,2411.88074
7.37182,2554.79041
10.18718,2532.30963
9.58642,2511.05006
9.9526,2443.71799
11.23881,2433.37673
10.63643,2245.07507
10.07443,2022.6566
10.51574,1774.40009
3.661,1807.77203
-0.50027,1659.57021
225.98764,1221.81875
2582.60562,896.37948
6721.67525,641.54615
7613.58497,474.94925
8330.15083,436.38831
10082.02475,608.58432
10441.35267,637.23805
11168.02873,595.60943
10338.35104,704.19958
9947.28927,970.43529
8934.84012,1111.26103
6329.78635,1322.14263
1948.88998,1494.32476
112.06149,1879.65454
-31.47816,2304.99104
-30.49979,2243.16478
-30.38989,2203.47502
-29.69093,2039.61005
-28.25658,2100.268
-27.07498,2324.86069
-29.86835,2125.51054
-27.64094,2010.30185
1.42692,1782.67216
1.17643,1723.59841
1596.01029,1612.12382
6286.30612,1318.97909
9601.9312,1163.6418
11115.7441,1165.01436
11767.18862,1100.44256
11231.11945,1049.12867
10894.27989,1110.44948
11260.56785,1441.85304
8964.32358,1495.88718
7983.66584,1724.89957
8921.2859,2025.24137
7081.64614,1932.90823
4152.95492,2078.18792
495.34047,2301.6872
25.66835,2338.14001
27.90518,2539.31799
27.50554,2687.21912
28.87207,2929.30179
25.65883,2935.96414
28.39345,2715.05227
28.32137,2451.0896
25.40388,2228.07044
22.85287,2133.67656
16.59699,2207.10812
892.231,2171.12874
7808.72441,1716.51569
13286.44077,1461.60706
14569.55216,1436.53359
15344.49835,1366.86668
15741.32937,1312.67637
15730.46712,1433.03586
14715.75447,1875.17961
14906.53469,2190.62107
13645.90347,2842.14481
11659.32926,3121.4183
9509.85198,3389.30872
3923.67683,3759.62114
487.89075,3779.88094
7.00498,3920.32086
10.63696,3883.36215
12.33541,3794.45168
12.82992,3537.5822
13.97345,3293.07706
14.78815,3037.56241
14.76417,2692.99144
12.50923,2465.37539
11.22565,2232.76723
5.32085,2048.92674
868.13273,1821.44235
6201.38357,1506.756
11801.09252,1306.14652
14309.26827,1313.06209
15571.84135,1264.06094
16082.02114,1456.82983
16203.73956,1356.87111
16250.66732,1544.03008
15721.01554,1803.86099
15018.5005,2217.78208
13940.95129,2511.57952
11503.383,2868.73233
5646.31758,3082.33665
705.48013,3053.0754
7.64785,3224.96481
10.22779,3140.73938
11.41109,3020.50662
11.38688,3168.82314
13.08783,3133.7082
13.20587,2978.7518
10.10456,3171.95136
3.80635,3037.82789
2.20351,2607.25156
5.02721,2272.48439
851.9227,2087.36758
6338.78946,2133.86561
12157.41438,2113.65315
14366.233,1740.42586
15535.53746,1566.32322
16200.86404,1778.93571
16225.48898,2167.73394
16263.69893,2614.01392
16066.5384,2719.42407
15453.74567,3018.9036
14261.5215,3283.51957
11639.788,3515.13032
5858.67754,3553.77454
905.68442,3204.50198
257.22101,3305.68821
110.28866,3300.03812
-24.92468,3247.8063
-25.0592,3223.20258
-24.503,3117.93114
-23.52366,3158.80108
-23.28975,3076.23044
-24.6429,3069.59164
-26.97755,2661.22701
-32.80429,2516.66568
883.50945,2536.20291
6750.11346,2264.70216
12657.696,1622.45273
14843.01256,1176.7072
15834.25368,790.90118
16306.21684,617.77767
16377.21569,592.00076
16308.20982,818.01126
16083.01717,1212.15435
15565.50413,1631.4499
14329.06819,2031.77409
11653.82794,2583.27158
5885.11656,3098.87301
680.12031,3353.43921
33.1782,3504.86064
11.2642,3332.57399
11.88126,3215.30281
11.83205,2983.57045
13.34258,2866.67675
14.09269,2816.73021
14.0795,2535.422
11.21697,2290.9576
10.22696,1813.08614
4.64239,1599.48596
904.64515,1155.20916
6817.51557,852.1188
12747.56285,498.35228
14768.10872,230.38006
15754.52608,89.47382
16199.75607,76.29568
16263.26933,87.97023
16266.96606,86.89529
16102.07843,132.20276
15458.65023,173.54058
14240.96258,346.66073
11561.14015,797.26211
5555.22432,1395.09877
645.36777,1898.24655
39.65023,2247.56615
11.70396,2241.66282
13.10344,2153.65515
11.93626,1936.76218
13.12013,1760.24966
13.76597,1691.77654
13.00505,1373.35717
10.85666,1273.83247
9.3005,1184.47986
4.50411,850.52997
879.45608,585.13791
6755.23176,361.68225
12702.75164,141.52128
14766.59952,65.80882
15700.69655,64.26559
16118.89265,102.16172
16175.39055,158.74512
16149.47374,195.25641
15978.18761,240.37799
15342.59873,306.13299
14126.45225,363.7161
11420.64099,504.81582
5401.91282,786.19389
512.34638,1126.37102
-17.10628,1483.29132
-13.80627,1497.35184
-12.87915,1382.06395
-13.29302,1138.33193
-12.20481,1011.21375
-11.72147,983.47048
-11.77505,1001.68697
-14.35295,898.88219
-19.02398,859.2273
-19.97747,630.46344
825.17398,476.8185
6723.35137,331.92268
12636.50919,237.14412
14664.33261,190.97663
15248.83169,189.007115
15833.33076,187.0376
16111.37797,370.08397
16104.55683,316.31855
15875.03404,291.5095
15213.27885,450.57746
14067.67942,585.53503
11439.44544,1052.62808
5383.76051,1501.44602
498.6734,1902.05754
-20.78222,2233.18315
-18.36274,2360.73049
-16.41996,2546.81271
-13.64552,2432.69477
-11.17588,2290.15637
-10.34744,2398.1088
-10.33272,2346.38375
-12.10013,2120.71812
-10.03279,1970.15138
-15.98835,1767.97623
794.55571,1510.82358
6585.69262,1240.54576
12472.6187,1117.77292
14504.71408,823.88726
15412.4862,484.70835
15796.53466,330.90081
15874.43575,266.545
15861.5956,399.32967
15667.04449,709.15739
15088.04246,1263.79547
13911.45206,1917.28763
11282.82558,2220.77729
5284.80103,2266.16077
637.29395,2325.61803
195.10539,2423.26161
197.80188,2751.81192
202.16642,2841.32266
201.80301,3068.8836
202.60999,3093.07056
203.01154,3223.36184
204.20312,2950.70172
201.86588,2753.40137
16.94887,2513.00666
-20.65619,2275.43479
704.56777,2150.97237
6336.78405,1838.53124
12448.24534,1555.92976
14585.20746,1197.37479
15711.51362,1037.49974
16158.39724,1143.8639
16217.74219,1191.24669
16163.97697,1448.37826
15900.77974,1923.67054
15144.02999,2034.06433
13909.50051,2479.66208
11128.47466,2857.02845
4917.68456,3099.08934
419.09552,3138.04518
45.76928,3188.11918
41.93316,3309.02806
40.42381,3106.23479
40.02263,3045.97929
-7.3767,3005.46295
-15.04378,2943.10122
-15.87106,2771.04338
-16.75203,2622.94931
-15.18019,2560.93544
-19.80708,2458.49827
717.61773,2423.62648
6386.29686,2471.55446
12533.77677,2242.69326
14849.99082,1944.54369
15895.14702,1829.35256
16365.07317,1728.00425
16412.78174,1838.61945
16368.50917,2124.2775
16115.36263,2505.14963
15461.55637,2923.63444
14273.90422,3034.54998
11017.14845,2994.45194
4791.95237,2973.0967
462.53528,3103.6837
1.82693,3241.68913
3.72518,3062.71997
4.3669,2864.45087
3.62457,2783.42515
5.5544,2680.34575
6.07066,2716.04577
6.11518,2663.71708
3.35225,2659.44068
2.39225,2460.78477
-1.66694,2232.363
707.99169,1991.57525
6341.97249,1493.967
12436.3371,1012.97448
14333.65641,814.32041
15063.05498,592.80823
15281.3287,563.2747
15693.10741,704.15863
16262.21638,915.16579
16110.55241,1187.02094
15487.95826,1563.26294
14031.44361,1957.12021
11203.84917,2009.64789
4599.2613,1952.23816
552.16523,2001.69739
67.40324,2431.71523
4.17507,2755.21204
4.9411,2818.40781
4.5333,2646.02113
5.74831,2621.36133
6.83031,2488.3148
7.48323,2267.17262
4.93474,2145.37643
4.44437,2073.84731
-0.27801,1921.07186
709.49243,1738.70435
6202.85615,1444.95084
12485.26942,1169.8848
14717.76811,967.76116
15685.64656,774.18084
16213.37133,694.43214
16261.93741,743.57338
16229.72186,1011.50768
16066.14321,1335.34302
15443.74904,1621.57306
14224.25637,1864.43629
11497.24276,2023.01965
4975.00477,2183.20799
444.47104,2525.22722
22.72346,3040.25909
6.11951,3228.17575
7.60886,3187.32053
6.9457,3212.69066
8.24272,3175.99687
8.5742,3145.44238
8.75802,2811.75338
5.58475,2461.63488
5.13046,2133.27259
1.14982,2084.40322
695.68551,2087.80937
6375.77442,2091.92844
12824.37197,1901.65318
15060.88246,1682.05981
16027.60997,1425.00883
16406.75008,1292.10947
16427.38248,1304.56888
16387.92117,1477.22991
16197.22976,1585.30034
15553.30471,2011.09976
