name,PlantType,maxcap,mincap,opcost,minup,ramp,st_cost,var_om,fix_om,regcost
58510_G_PV5,Solar PV,1.0,1.0,0.037616043638366625,0.0,1.0,0.0,0.0,27750.0,9999.0
58513_G_0937,Solar PV,4.0,4.0,0.036146975846483374,0.0,4.0,0.0,0.0,27750.0,9999.0
58514_G_DHCA,Solar PV,2.2,2.2,0.00015907402276009732,0.0,2.2,0.0,0.0,27750.0,9999.0
58522_G_1,Solar PV,1.0,1.0,0.0034272669300711325,0.0,1.0,0.0,0.0,27750.0,9999.0
58525_G_1,Solar PV,1.0,1.0,0.006689147618921499,0.0,1.0,0.0,0.0,27750.0,9999.0
58527_G_1,Solar PV,1.0,1.0,0.014841762029763185,0.0,1.0,0.0,0.0,27750.0,9999.0
58528_G_WDT44,Solar PV,4.0,4.0,0.014004235913780166,0.0,4.0,0.0,0.0,27750.0,9999.0
58542_G_DSL12,Solar PV,39.1,39.1,0.031740775893393226,0.0,39.1,0.0,0.0,27750.0,9999.0
58542_G_DSL13,Solar PV,39.1,39.1,0.0036813534854347853,0.0,39.1,0.0,0.0,27750.0,9999.0
58542_G_DSL14,Solar PV,26.5,26.5,0.033947413170777464,0.0,26.5,0.0,0.0,27750.0,9999.0
58542_G_DSL15,Solar PV,13.9,13.9,0.048803402656404454,0.0,13.9,0.0,0.0,27750.0,9999.0
58542_G_DSL16,Solar PV,22.7,22.7,0.007424512685334367,0.0,22.7,0.0,0.0,27750.0,9999.0
58542_G_DSL17,Solar PV,29.0,29.0,0.02680048437277266,0.0,29.0,0.0,0.0,27750.0,9999.0
58542_G_DSL18,Solar PV,29.0,29.0,0.04608869656703479,0.0,29.0,0.0,0.0,27750.0,9999.0
58542_G_DSL19,Solar PV,25.2,25.2,0.025537531633930678,0.0,25.2,0.0,0.0,27750.0,9999.0
58542_G_DSL20,Solar PV,25.2,25.2,0.016111008213374214,0.0,25.2,0.0,0.0,27750.0,9999.0
58545_G_1,Solar PV,5.7,5.7,0.014470686174791515,0.0,5.7,0.0,0.0,27750.0,9999.0
58578_G_SON1,Solar PV,1.5,1.5,0.01073124764466913,0.0,1.5,0.0,0.0,27750.0,9999.0
58581_G_1,Solar PV,1.0,1.0,0.03062843358351945,0.0,1.0,0.0,0.0,27750.0,9999.0
58582_G_1,Solar PV,1.5,1.5,0.0029149770299965686,0.0,1.5,0.0,0.0,27750.0,9999.0
58590_G_1,Solar PV,18.5,18.5,0.025060673744768815,0.0,18.5,0.0,0.0,27750.0,9999.0
58592_G_ALHM,Solar PV,50.0,50.0,0.009537517204279616,0.0,50.0,0.0,0.0,27750.0,9999.0
58592_G_ARK,Solar PV,50.0,50.0,0.04631240431692637,0.0,50.0,0.0,0.0,27750.0,9999.0
58592_G_SONR,Solar PV,50.0,50.0,0.016914530164007523,0.0,50.0,0.0,0.0,27750.0,9999.0
58609_G_ISP1,Solar PV,1.5,1.5,0.005427452653388809,0.0,1.5,0.0,0.0,27750.0,9999.0
58610_G_NSP1,Solar PV,1.5,1.5,0.03373947719323939,0.0,1.5,0.0,0.0,27750.0,9999.0
58611_G_1,Solar PV,1.5,1.5,0.04107134712976791,0.0,1.5,0.0,0.0,27750.0,9999.0
58612_G_1,Solar PV,1.5,1.5,0.04014862034992883,0.0,1.5,0.0,0.0,27750.0,9999.0
58616_G_WSF1,Solar PV,18.0,18.0,0.019262751178473814,0.0,18.0,0.0,0.0,27750.0,9999.0
58621_G_ECPV,Solar PV,20.0,20.0,0.028362033904198555,0.0,20.0,0.0,0.0,27750.0,9999.0
58626_G_WABSA,Solar PV,20.0,20.0,0.006514319214877013,0.0,20.0,0.0,0.0,27750.0,9999.0
58627_G_WADR,Solar PV,10.0,10.0,0.010800865957284923,0.0,10.0,0.0,0.0,27750.0,9999.0
58633_G_1,Solar PV,1.0,1.0,0.004653232615151748,0.0,1.0,0.0,0.0,27750.0,9999.0
58634_G_1,Solar PV,1.0,1.0,0.03859272140133296,0.0,1.0,0.0,0.0,27750.0,9999.0
58636_G_1,Solar PV,1.0,1.0,0.012883452412424902,0.0,1.0,0.0,0.0,27750.0,9999.0
58642_G_1,Solar PV,1.5,1.5,0.03538517142628005,0.0,1.5,0.0,0.0,27750.0,9999.0
58642_G_2,Solar PV,1.5,1.5,0.04792250102491219,0.0,1.5,0.0,0.0,27750.0,9999.0
58646_G_STL,Solar PV,76.0,76.0,0.0007191407008414919,0.0,76.0,0.0,0.0,27750.0,9999.0
58646_G_STL2,Solar PV,34.0,34.0,0.038178098038064094,0.0,34.0,0.0,0.0,27750.0,9999.0
58646_G_STL3,Solar PV,38.0,38.0,0.01861177900447222,0.0,38.0,0.0,0.0,27750.0,9999.0
58646_G_STL4,Solar PV,38.0,38.0,0.047118967562588654,0.0,38.0,0.0,0.0,27750.0,9999.0
58646_G_STL5,Solar PV,38.0,38.0,0.01688149915965506,0.0,38.0,0.0,0.0,27750.0,9999.0
58646_G_STL6,Solar PV,38.0,38.0,0.025931264827120066,0.0,38.0,0.0,0.0,27750.0,9999.0
58646_G_STL7,Solar PV,38.0,38.0,0.017533547999046547,0.0,38.0,0.0,0.0,27750.0,9999.0
58711_G_BLKW,Solar PV,12.0,12.0,0.014562663557511596,0.0,12.0,0.0,0.0,27750.0,9999.0
58711_G_LTHL,Solar PV,20.0,20.0,0.0001357423959149229,0.0,20.0,0.0,0.0,27750.0,9999.0
58713_G_NSTR,Solar PV,60.0,60.0,0.04295530771999649,0.0,60.0,0.0,0.0,27750.0,9999.0
58718_G_PV1,Solar PV,12.0,12.0,0.02226483754743168,0.0,12.0,0.0,0.0,27750.0,9999.0
58721_G_ORION,Solar PV,8.0,8.0,0.009697695293298114,0.0,8.0,0.0,0.0,27750.0,9999.0
58748_G_NBWT,Solar PV,1.0,1.0,0.03628677250504684,0.0,1.0,0.0,0.0,27750.0,9999.0
58750_G_LDFRB,Solar PV,5.0,5.0,0.04978602546293018,0.0,5.0,0.0,0.0,27750.0,9999.0
58751_G_RSC2,Solar PV,1.5,1.5,0.014287548373617188,0.0,1.5,0.0,0.0,27750.0,9999.0
58752_G_RSD2,Solar PV,1.5,1.5,0.01819760809428892,0.0,1.5,0.0,0.0,27750.0,9999.0
58753_G_SSA2,Solar PV,1.5,1.5,0.021409194823929775,0.0,1.5,0.0,0.0,27750.0,9999.0
58754_G_SSB2,Solar PV,1.5,1.5,0.016815753661286587,0.0,1.5,0.0,0.0,27750.0,9999.0
58755_G_SSC2,Solar PV,1.5,1.5,0.021308843139143354,0.0,1.5,0.0,0.0,27750.0,9999.0
58756_G_SSD2,Solar PV,1.0,1.0,0.02418608741426359,0.0,1.0,0.0,0.0,27750.0,9999.0
58757_G_UE2,Solar PV,1.5,1.5,0.031945031013293934,0.0,1.5,0.0,0.0,27750.0,9999.0
58757_G_UF2,Solar PV,2.0,2.0,0.038175044063163875,0.0,2.0,0.0,0.0,27750.0,9999.0
58757_G_UG2,Solar PV,1.5,1.5,0.0025512720530076194,0.0,1.5,0.0,0.0,27750.0,9999.0
58757_G_UH2,Solar PV,1.5,1.5,0.018545283982818166,0.0,1.5,0.0,0.0,27750.0,9999.0
58761_G_EXSA,Solar PV,2.0,2.0,0.009756251344713907,0.0,2.0,0.0,0.0,27750.0,9999.0
58762_G_EXSB,Solar PV,2.0,2.0,0.0323861972262508,0.0,2.0,0.0,0.0,27750.0,9999.0
58763_G_EXSC2,Solar PV,1.5,1.5,0.04260730352003729,0.0,1.5,0.0,0.0,27750.0,9999.0
58814_G_GENA,Solar PV,1.5,1.5,0.02566333417039667,0.0,1.5,0.0,0.0,27750.0,9999.0
58814_G_GENB,Solar PV,1.5,1.5,0.008737946546771907,0.0,1.5,0.0,0.0,27750.0,9999.0
58831_G_PV-1,Solar PV,16.6,16.6,0.023875210430829498,0.0,16.6,0.0,0.0,27750.0,9999.0
58889_G_ASTI,Solar PV,1.0,1.0,0.0003974304951135155,0.0,1.0,0.0,0.0,27750.0,9999.0
58890_G_BERI,Solar PV,1.1,1.1,0.04734381816695724,0.0,1.1,0.0,0.0,27750.0,9999.0
58906_G_VC1,Solar PV,2.5,2.5,0.049898338970000414,0.0,2.5,0.0,0.0,27750.0,9999.0
58907_G_VC2,Solar PV,5.0,5.0,0.037354396849022024,0.0,5.0,0.0,0.0,27750.0,9999.0
58909_G_RAM1,Solar PV,2.0,2.0,0.015566118600480306,0.0,2.0,0.0,0.0,27750.0,9999.0
58911_G_RAM2,Solar PV,5.0,5.0,0.02248324489521184,0.0,5.0,0.0,0.0,27750.0,9999.0
58912_G_1,Solar PV,1.8,1.8,0.00907685752430235,0.0,1.8,0.0,0.0,27750.0,9999.0
58913_G_1,Solar PV,1.5,1.5,0.04826739273928596,0.0,1.5,0.0,0.0,27750.0,9999.0
58918_G_2081,Solar PV,1.2,1.2,0.049950864722270616,0.0,1.2,0.0,0.0,27750.0,9999.0
58919_G_2127,Solar PV,1.3,1.3,0.04188771667288275,0.0,1.3,0.0,0.0,27750.0,9999.0
58920_G_2097,Solar PV,1.5,1.5,0.04386435938412484,0.0,1.5,0.0,0.0,27750.0,9999.0
58949_G_TBD,Solar PV,1.5,1.5,0.04049775998598587,0.0,1.5,0.0,0.0,27750.0,9999.0
58954_G_PV,Solar PV,1.0,1.0,0.04263871111438558,0.0,1.0,0.0,0.0,27750.0,9999.0
58963_G_PV,Solar PV,1.0,1.0,0.01173307491443179,0.0,1.0,0.0,0.0,27750.0,9999.0
58973_G_W2CA,Solar PV,19.8,19.8,0.0333311622239569,0.0,19.8,0.0,0.0,27750.0,9999.0
58975_G_PV1,Solar PV,102.0,102.0,0.027797431074767134,0.0,102.0,0.0,0.0,27750.0,9999.0
58983_G_1,Solar PV,45.0,45.0,0.028476001403791286,0.0,45.0,0.0,0.0,27750.0,9999.0
58984_G_1,Solar PV,19.0,19.0,0.04303943826292798,0.0,19.0,0.0,0.0,27750.0,9999.0
58985_G_1,Solar PV,20.0,20.0,0.011103513265210592,0.0,20.0,0.0,0.0,27750.0,9999.0
58986_G_1,Solar PV,20.0,20.0,0.03837855757136907,0.0,20.0,0.0,0.0,27750.0,9999.0
58990_G_1,Solar PV,15.0,15.0,0.03732002050541185,0.0,15.0,0.0,0.0,27750.0,9999.0
58991_G_1,Solar PV,20.0,20.0,0.0179247946491382,0.0,20.0,0.0,0.0,27750.0,9999.0
59008_G_PV1,Solar PV,15.0,15.0,0.033855511996129926,0.0,15.0,0.0,0.0,27750.0,9999.0
59009_G_PV1,Solar PV,27.0,27.0,0.017584320259333625,0.0,27.0,0.0,0.0,27750.0,9999.0
59058_G_GEN 1,Solar PV,1.0,1.0,0.0030214306827818283,0.0,1.0,0.0,0.0,27750.0,9999.0
59086_G_GEN1,Solar PV,12.0,12.0,0.045286941151257615,0.0,12.0,0.0,0.0,27750.0,9999.0
59087_G_GEN 1,Solar PV,11.0,11.0,5.914689648072735e-05,0.0,11.0,0.0,0.0,27750.0,9999.0
59088_G_GEN 1,Solar PV,20.0,20.0,0.017641827017059155,0.0,20.0,0.0,0.0,27750.0,9999.0
59094_G_GEN 1,Solar PV,1.5,1.5,0.017419972542505546,0.0,1.5,0.0,0.0,27750.0,9999.0
59095_G_GEN 1,Solar PV,1.0,1.0,0.010938656738160402,0.0,1.0,0.0,0.0,27750.0,9999.0
59096_G_GEN1,Solar PV,1.0,1.0,0.020647550430454926,0.0,1.0,0.0,0.0,27750.0,9999.0
59098_G_PV1,Solar PV,1.0,1.0,0.03807819155821463,0.0,1.0,0.0,0.0,27750.0,9999.0
59099_G_PV1,Solar PV,1.0,1.0,0.04387400080792122,0.0,1.0,0.0,0.0,27750.0,9999.0
59122_G_ECA11,Solar PV,1.5,1.5,0.00239770880159465,0.0,1.5,0.0,0.0,27750.0,9999.0
59129_G_57449,Solar PV,1.1,1.1,0.01300600406501077,0.0,1.1,0.0,0.0,27750.0,9999.0
59130_G_57449,Solar PV,1.3,1.3,0.03120549944861183,0.0,1.3,0.0,0.0,27750.0,9999.0
59132_G_57449,Solar PV,1.1,1.1,0.03784310168024838,0.0,1.1,0.0,0.0,27750.0,9999.0
59133_G_57449,Solar PV,1.1,1.1,0.012876292266515028,0.0,1.1,0.0,0.0,27750.0,9999.0
59138_G_57449,Solar PV,1.1,1.1,0.03455696447258903,0.0,1.1,0.0,0.0,27750.0,9999.0
59139_G_57449,Solar PV,1.1,1.1,0.007108434956373283,0.0,1.1,0.0,0.0,27750.0,9999.0
59150_G_PV1,Solar PV,100.0,100.0,0.002448585490953281,0.0,100.0,0.0,0.0,27750.0,9999.0
59167_G_LS1,Solar PV,1.5,1.5,0.021288282192825803,0.0,1.5,0.0,0.0,27750.0,9999.0
59169_G_LS2,Solar PV,1.5,1.5,0.01798411225243544,0.0,1.5,0.0,0.0,27750.0,9999.0
59182_G_10-94,Solar PV,1.5,1.5,0.04331303214188747,0.0,1.5,0.0,0.0,27750.0,9999.0
59183_G_PV1,Solar PV,19.8,19.8,0.00042581497961072245,0.0,19.8,0.0,0.0,27750.0,9999.0
59203_G_PV1,Solar PV,1.5,1.5,0.04038533417319526,0.0,1.5,0.0,0.0,27750.0,9999.0
59203_G_PV2,Solar PV,1.5,1.5,0.04483426285250214,0.0,1.5,0.0,0.0,27750.0,9999.0
59203_G_PV3,Solar PV,1.5,1.5,0.013770100219852466,0.0,1.5,0.0,0.0,27750.0,9999.0
59219_G_PV1,Solar PV,1.5,1.5,0.0041906662292391485,0.0,1.5,0.0,0.0,27750.0,9999.0
59219_G_PV2,Solar PV,1.5,1.5,0.041991151651632856,0.0,1.5,0.0,0.0,27750.0,9999.0
59235_G_GEN1,Onshore Wind,19.8,19.8,0.04393145299896514,0.0,19.8,0.0,0.0,39550.0,9999.0
59236_G_GEN1,Onshore Wind,99.0,99.0,0.00770737311159278,0.0,99.0,0.0,0.0,39550.0,9999.0
59237_G_CPII,Solar PV,20.0,20.0,0.007047161563134525,0.0,20.0,0.0,0.0,27750.0,9999.0
59249_G_PV1,Solar PV,19.5,19.5,0.029749429292828505,0.0,19.5,0.0,0.0,27750.0,9999.0
59250_G_PV1,Solar PV,19.5,19.5,0.04943846119078016,0.0,19.5,0.0,0.0,27750.0,9999.0
59253_G_PV1,Solar PV,14.7,14.7,0.01891054097319958,0.0,14.7,0.0,0.0,27750.0,9999.0
59262_G_LLRC,Solar PV,5.0,5.0,0.04036602994887613,0.0,5.0,0.0,0.0,27750.0,9999.0
59265_G_PV8,Solar PV,1.5,1.5,0.0398725282476582,0.0,1.5,0.0,0.0,27750.0,9999.0
59267_G_PV9,Solar PV,1.5,1.5,0.01072717731350682,0.0,1.5,0.0,0.0,27750.0,9999.0
59268_G_PV10,Solar PV,1.5,1.5,0.017569494719627987,0.0,1.5,0.0,0.0,27750.0,9999.0
59269_G_VMLB2,Solar PV,1.5,1.5,0.025667752790502943,0.0,1.5,0.0,0.0,27750.0,9999.0
59270_G_VMLC2,Solar PV,1.5,1.5,0.022353059521114705,0.0,1.5,0.0,0.0,27750.0,9999.0
59271_G_VMLD2,Solar PV,1.5,1.5,0.037577078624447285,0.0,1.5,0.0,0.0,27750.0,9999.0
59272_G_VMLE2,Solar PV,1.5,1.5,0.017221124490689594,0.0,1.5,0.0,0.0,27750.0,9999.0
59273_G_PALME,Solar PV,10.0,10.0,0.03535743735810418,0.0,10.0,0.0,0.0,27750.0,9999.0
59283_G_W4236,Solar PV,1.0,1.0,0.020835621768991865,0.0,1.0,0.0,0.0,27750.0,9999.0
59300_G_HAN1,Solar PV,1.5,1.5,0.0381580691700935,0.0,1.5,0.0,0.0,27750.0,9999.0
59300_G_HAN2,Solar PV,1.5,1.5,0.027566249523499082,0.0,1.5,0.0,0.0,27750.0,9999.0
59308_G_BEAC5,Solar PV,36.0,36.0,0.00900274514186768,0.0,36.0,0.0,0.0,27750.0,9999.0
59309_G_BEAC2,Solar PV,45.0,45.0,0.02149514683376882,0.0,45.0,0.0,0.0,27750.0,9999.0
59315_G_BEAC1,Solar PV,56.0,56.0,0.034641434280721715,0.0,56.0,0.0,0.0,27750.0,9999.0
59316_G_BEAC3,Solar PV,56.0,56.0,0.0336576274025366,0.0,56.0,0.0,0.0,27750.0,9999.0
59317_G_BEAC4,Solar PV,50.0,50.0,0.012351619314636426,0.0,50.0,0.0,0.0,27750.0,9999.0
59322_G_GEN1,Solar PV,20.0,20.0,0.027145571205723425,0.0,20.0,0.0,0.0,27750.0,9999.0
59323_G_SMUPV,Solar PV,1.5,1.5,0.042005079956102975,0.0,1.5,0.0,0.0,27750.0,9999.0
59328_G_GAC1,Onshore Wind,1.0,1.0,0.030178126830274894,0.0,1.0,0.0,0.0,39550.0,9999.0
59329_G_SOL1,Onshore Wind,1.0,1.0,0.004058935731077968,0.0,1.0,0.0,0.0,39550.0,9999.0
59330_G_TAY1,Onshore Wind,1.0,1.0,0.002164896277645406,0.0,1.0,0.0,0.0,39550.0,9999.0
59331_G_ANB2,Onshore Wind,1.6,1.6,0.0426513016737405,0.0,1.6,0.0,0.0,39550.0,9999.0
59334_G_INV-1,Solar PV,18.0,18.0,0.012600029688523369,0.0,18.0,0.0,0.0,27750.0,9999.0
59339_G_SSC13,Solar PV,105.1,105.1,0.040427928802545476,0.0,105.1,0.0,0.0,27750.0,9999.0
59359_G_10400,Solar PV,1.5,1.5,0.005137320260309258,0.0,1.5,0.0,0.0,27750.0,9999.0
59360_G_11113,Solar PV,1.0,1.0,0.049364202662797306,0.0,1.0,0.0,0.0,27750.0,9999.0
59380_G_WLD1,Solar PV,19.5,19.5,0.007738571269759242,0.0,19.5,0.0,0.0,27750.0,9999.0
59397_G_SNL17,Solar PV,1.5,1.5,0.014997190938811744,0.0,1.5,0.0,0.0,27750.0,9999.0
59398_G_SNL18,Solar PV,1.5,1.5,0.04497811840901416,0.0,1.5,0.0,0.0,27750.0,9999.0
59399_G_SNL19,Solar PV,1.5,1.5,0.00500522833055222,0.0,1.5,0.0,0.0,27750.0,9999.0
59405_G_PV11,Solar PV,1.3,1.3,0.016449201400971503,0.0,1.3,0.0,0.0,27750.0,9999.0
59408_G_1,Solar PV,20.0,20.0,0.014649159049143346,0.0,20.0,0.0,0.0,27750.0,9999.0
59409_G_SNL17,Solar PV,1.0,1.0,0.0029484554401186026,0.0,1.0,0.0,0.0,27750.0,9999.0
59410_G_SNL19,Solar PV,1.5,1.5,0.00031954948498173487,0.0,1.5,0.0,0.0,27750.0,9999.0
59411_G_SNL18,Solar PV,1.5,1.5,0.015372694174848723,0.0,1.5,0.0,0.0,27750.0,9999.0
59412_G_SKI20,Solar PV,20.0,20.0,0.046107881046189625,0.0,20.0,0.0,0.0,27750.0,9999.0
59413_G_C2CA,Solar PV,19.8,19.8,0.045118764150235594,0.0,19.8,0.0,0.0,27750.0,9999.0
59414_G_AWCA,Solar PV,20.0,20.0,0.02518656398665778,0.0,20.0,0.0,0.0,27750.0,9999.0
59416_G_PV1,Solar PV,2.0,2.0,0.002157396820000851,0.0,2.0,0.0,0.0,27750.0,9999.0
59421_G_11111,Solar PV,1.5,1.5,0.04544356225705677,0.0,1.5,0.0,0.0,27750.0,9999.0
59422_G_10401,Solar PV,1.5,1.5,0.03830186554837656,0.0,1.5,0.0,0.0,27750.0,9999.0
59423_G_10402,Solar PV,1.5,1.5,0.03963117778127595,0.0,1.5,0.0,0.0,27750.0,9999.0
59431_G_SSG1,Solar PV,20.0,20.0,0.01752623732277594,0.0,20.0,0.0,0.0,27750.0,9999.0
59440_G_SAS,Solar PV,7.0,7.0,0.030412964462609306,0.0,7.0,0.0,0.0,27750.0,9999.0
59441_G_SAS,Solar PV,20.0,20.0,0.022505385991873402,0.0,20.0,0.0,0.0,27750.0,9999.0
59443_G_WAS1,Solar PV,20.0,20.0,0.03806624244493698,0.0,20.0,0.0,0.0,27750.0,9999.0
59469_G_ALAMO,Solar PV,20.0,20.0,0.03133108153147342,0.0,20.0,0.0,0.0,27750.0,9999.0
59473_G_AC2PV,Solar PV,14.4,14.4,0.031123706788286673,0.0,14.4,0.0,0.0,27750.0,9999.0
59522_G_FRGSP,Solar PV,20.0,20.0,0.012228128909694092,0.0,20.0,0.0,0.0,27750.0,9999.0
59523_G_FRFSP,Solar PV,60.0,60.0,0.02309846283551958,0.0,60.0,0.0,0.0,27750.0,9999.0
59524_G_FRBSP,Solar PV,20.0,20.0,0.03601884746487219,0.0,20.0,0.0,0.0,27750.0,9999.0
59528_G_OASIS,Solar PV,20.0,20.0,0.03528734469125038,0.0,20.0,0.0,0.0,27750.0,9999.0
59532_G_SB1,Solar PV,100.0,100.0,0.026184219214483453,0.0,100.0,0.0,0.0,27750.0,9999.0
59536_G_AWI,Solar PV,1.5,1.5,0.029164023321708546,0.0,1.5,0.0,0.0,27750.0,9999.0
59537_G_AW2,Solar PV,1.5,1.5,0.022559005477933342,0.0,1.5,0.0,0.0,27750.0,9999.0
59539_G_1,Solar PV,1.5,1.5,0.017950898263319394,0.0,1.5,0.0,0.0,27750.0,9999.0
59540_G_2,Solar PV,1.8,1.8,0.008553451193378225,0.0,1.8,0.0,0.0,27750.0,9999.0
59541_G_3,Solar PV,1.5,1.5,0.026728362283435482,0.0,1.5,0.0,0.0,27750.0,9999.0
59550_G_PCSF,Solar PV,2.0,2.0,0.01333791536294342,0.0,2.0,0.0,0.0,27750.0,9999.0
59555_G_VEGA1,Solar PV,20.0,20.0,0.01997672858831119,0.0,20.0,0.0,0.0,27750.0,9999.0
59597_G_CS001,Solar PV,2.5,2.5,0.04716062746526889,0.0,2.5,0.0,0.0,27750.0,9999.0
59598_G_CS002,Solar PV,1.0,1.0,0.04963439805827156,0.0,1.0,0.0,0.0,27750.0,9999.0
59599_G_GEN1,Solar PV,13.0,13.0,0.01045235115926866,0.0,13.0,0.0,0.0,27750.0,9999.0
59600_G_GEN1,Solar PV,19.0,19.0,0.015630138518391647,0.0,19.0,0.0,0.0,27750.0,9999.0
59607_G_MWS,Solar PV,20.0,20.0,0.028803024410833128,0.0,20.0,0.0,0.0,27750.0,9999.0
59610_G_APNLI,Solar PV,20.0,20.0,0.04478289359466568,0.0,20.0,0.0,0.0,27750.0,9999.0
59633_G_KS,Solar PV,20.0,20.0,0.04229885513318881,0.0,20.0,0.0,0.0,27750.0,9999.0
59638_G_CLH,Solar PV,20.0,20.0,0.025573019645506928,0.0,20.0,0.0,0.0,27750.0,9999.0
59651_G_W4161,Solar PV,1.3,1.3,0.037816841186285845,0.0,1.3,0.0,0.0,27750.0,9999.0
59652_G_W4162,Solar PV,1.0,1.0,0.030295170434686887,0.0,1.0,0.0,0.0,27750.0,9999.0
59657_G_IVSC2,Solar PV,20.0,20.0,0.0031701288734296454,0.0,20.0,0.0,0.0,27750.0,9999.0
59687_G_NDP1,Solar PV,1.5,1.5,0.02879758022212264,0.0,1.5,0.0,0.0,27750.0,9999.0
59703_G_1,Solar PV,1.0,1.0,0.0038577595150983916,0.0,1.0,0.0,0.0,27750.0,9999.0
59722_G_SEV1,Solar PV,20.0,20.0,0.03531570498676959,0.0,20.0,0.0,0.0,27750.0,9999.0
59723_G_SEV2,Solar PV,30.0,30.0,0.019898835393543996,0.0,30.0,0.0,0.0,27750.0,9999.0
59730_G_SPV18,Solar PV,2.0,2.0,0.011813434407289032,0.0,2.0,0.0,0.0,27750.0,9999.0
59737_G_ASPRG,Solar PV,9.0,9.0,0.02324460651213958,0.0,9.0,0.0,0.0,27750.0,9999.0
59738_G_CSB,Solar PV,5.0,5.0,0.010782364241748617,0.0,5.0,0.0,0.0,27750.0,9999.0
59739_G_LWADB,Solar PV,5.0,5.0,0.008106205718083815,0.0,5.0,0.0,0.0,27750.0,9999.0
59740_G_SPVMW,Solar PV,20.0,20.0,0.04454455773457918,0.0,20.0,0.0,0.0,27750.0,9999.0
59746_G_1,Solar PV,3.5,3.5,0.04397478397457867,0.0,3.5,0.0,0.0,27750.0,9999.0
59748_G_1,Solar PV,2.2,2.2,0.047756706181782495,0.0,2.2,0.0,0.0,27750.0,9999.0
59798_G_W4172,Solar PV,0.9,0.9,0.013385519629216453,0.0,0.9,0.0,0.0,27750.0,9999.0
59840_G_SB2,Solar PV,155.0,155.0,0.03631597133974932,0.0,155.0,0.0,0.0,27750.0,9999.0
59868_G_GEN01,Solar PV,20.0,20.0,0.014902953355696365,0.0,20.0,0.0,0.0,27750.0,9999.0
59872_G_UCD1,Solar PV,13.0,13.0,0.04276753554959534,0.0,13.0,0.0,0.0,27750.0,9999.0
59900_G_C3CA,Solar PV,20.0,20.0,0.0004435602885957291,0.0,20.0,0.0,0.0,27750.0,9999.0
59915_G_ORCA,Solar PV,20.0,20.0,0.021504103472833266,0.0,20.0,0.0,0.0,27750.0,9999.0
59916_G_12307,Solar PV,1.0,1.0,0.03772154425100831,0.0,1.0,0.0,0.0,27750.0,9999.0
59939_G_TQ,Solar PV,200.0,200.0,0.02029110540880051,0.0,200.0,0.0,0.0,27750.0,9999.0
59940_G_TQ8,Solar PV,200.0,200.0,0.005735880377053349,0.0,200.0,0.0,0.0,27750.0,9999.0
59942_G_ML1,Solar PV,1.5,1.5,0.0258318912866378,0.0,1.5,0.0,0.0,27750.0,9999.0
59948_G_BF111,Solar PV,1.4,1.4,0.013172802519672634,0.0,1.4,0.0,0.0,27750.0,9999.0
59961_G_WABSB,Solar PV,20.0,20.0,0.0435983387632729,0.0,20.0,0.0,0.0,27750.0,9999.0
59962_G_NLR,Solar PV,20.0,20.0,0.03814339618499011,0.0,20.0,0.0,0.0,27750.0,9999.0
59963_G_CADRC,Solar PV,20.0,20.0,0.03180515032816721,0.0,20.0,0.0,0.0,27750.0,9999.0
59964_G_ELVSC,Solar PV,40.0,40.0,0.03576009976200766,0.0,40.0,0.0,0.0,27750.0,9999.0
59976_G_ASTR1,Solar PV,100.0,100.0,0.032405090811903146,0.0,100.0,0.0,0.0,27750.0,9999.0
59977_G_ASTR2,Solar PV,75.0,75.0,0.022118736230185787,0.0,75.0,0.0,0.0,27750.0,9999.0
59978_G_ECA22,Solar PV,1.5,1.5,0.02150962767760888,0.0,1.5,0.0,0.0,27750.0,9999.0
59979_G_GEN1,Solar PV,19.2,19.2,0.03203758776343251,0.0,19.2,0.0,0.0,27750.0,9999.0
60007_G_MORLS,Solar PV,15.0,15.0,0.03329342937511153,0.0,15.0,0.0,0.0,27750.0,9999.0
60026_G_PV1,Solar PV,3.0,3.0,0.03446973062806858,0.0,3.0,0.0,0.0,27750.0,9999.0
60027_G_ADERA,Solar PV,20.0,20.0,0.026088672118423653,0.0,20.0,0.0,0.0,27750.0,9999.0
60032_G_RCHTR,Solar PV,1.0,1.0,0.02265564336996552,0.0,1.0,0.0,0.0,27750.0,9999.0
60033_G_GEN01,Solar PV,130.0,130.0,0.04868681488309844,0.0,130.0,0.0,0.0,27750.0,9999.0
60035_G_RPU1,Solar PV,7.3,7.3,0.04841244463943814,0.0,7.3,0.0,0.0,27750.0,9999.0
60039_G_FTRS,Solar PV,20.0,20.0,0.0380303763103619,0.0,20.0,0.0,0.0,27750.0,9999.0
60049_G_GE,Onshore Wind,85.9,85.9,0.04789799146522432,0.0,85.9,0.0,0.0,39550.0,9999.0
60060_G_SDIA2,Solar PV,1.7,1.7,0.025770246220137155,0.0,1.7,0.0,0.0,27750.0,9999.0
60060_G_SDIAA,Solar PV,0.5,0.5,0.023186168029870655,0.0,0.5,0.0,0.0,27750.0,9999.0
60060_G_SDIAB,Solar PV,0.5,0.5,0.026503840275183863,0.0,0.5,0.0,0.0,27750.0,9999.0
60077_G_AVCA,Solar PV,15.8,15.8,0.02190995092217611,0.0,15.8,0.0,0.0,27750.0,9999.0
60078_G_DU1CA,Solar PV,20.0,20.0,0.017009407005406936,0.0,20.0,0.0,0.0,27750.0,9999.0
