,demand,date,time,EVdemand,demandW/OEV,demandZEV,demand1/2ZEV,demand3/4ZEV
4322,36382,20180630,2,126.07116000000002,35688.60862,46278.58606,40983.59734,43631.0917
4323,35243,20180630,3,102.35651999999999,34680.03914,43277.98682,38979.01298,41128.4999
4324,34607,20180630,4,91.35912,34104.52484,41778.69092,37941.607879999996,39860.149399999995
4325,32576,20180630,5,110.1138,31970.3741,41219.933300000004,36595.1537,38907.5435
4326,30517,20180630,6,181.11396000000002,29520.87322,44734.44586000001,37127.65954,40931.0527
4327,27575,20180630,7,341.0701199999999,25699.11434,54349.00442,40024.05938,47186.531899999994
4328,25170,20180630,8,508.5361200000001,22373.051339999998,65090.08542,43731.56838,54410.8269
4329,23867,20180630,9,526.7767200000001,20969.728039999998,65218.97252000001,43094.35028,54156.6614
4330,22885,20180630,10,509.48352000000006,20082.84064,62879.45632,41481.14848,52180.3024
4331,22345,20180630,11,490.36380000000014,19647.9991,60838.55830000001,40243.27870000001,50540.918500000014
4332,22273,20180630,12,493.9575599999999,19556.23342,61048.668459999986,40302.450939999995,50675.5597
4333,22514,20180630,13,487.01004000000023,19835.444779999998,60744.28814000002,40289.866460000005,50517.07730000001
4334,22732,20180630,14,478.89312000000024,20098.08784,60325.10992000002,40211.598880000005,50268.35440000001
4335,23510,20180630,15,521.46084,20641.96538,64444.67594,42543.32066,53493.9983
4336,24443,20180630,16,558.8269199999999,21369.45194,68310.91321999999,44840.18257999999,56575.54789999999
4337,25016,20180630,17,620.3554799999997,21604.04486,73713.90517999997,47658.97501999999,60686.440099999985
4338,25577,20180630,18,637.4464800000001,22071.04436,75616.54868,48843.79652,62230.172600000005
4339,26293,20180630,19,578.91192,23108.98444,71737.58572,47423.28508,59580.4354
4340,27291,20180630,20,466.77096,24723.759720000002,63932.52036,44328.14004,54130.3302
4341,28240,20180630,21,377.1402,26165.728900000002,57845.5057,42005.6173,49925.561499999996
4342,29514,20180630,22,311.76683999999995,27799.28238,53987.696939999994,40893.48966,47440.59329999999
4343,30593,20180630,23,247.78248,29230.19636,50043.92468,39637.06052,44840.4926
4344,31739,20180701,0,204.38844000000003,30614.86358,47783.49254000001,39199.178060000006,43491.335300000006
4345,32626,20180701,1,162.34799999999998,31733.086,45370.318,38551.702,41961.009999999995
4346,32915,20180701,2,126.07116000000002,32221.60862,42811.58606,37516.59734,40164.0917
4347,32572,20180701,3,102.35651999999999,32009.03914,40606.98682,36308.01298,38457.4999
4348,32090,20180701,4,91.35912,31587.52484,39261.69092,35424.607879999996,37343.149399999995
4349,31249,20180701,5,110.1138,30643.3741,39892.933300000004,35268.1537,37580.5435
4350,29178,20180701,6,181.11396000000002,28181.87322,43395.44586000001,35788.65954,39592.0527
4351,26963,20180701,7,341.0701199999999,25087.11434,53737.00442,39412.05938,46574.531899999994
4352,25287,20180701,8,508.5361200000001,22490.051339999998,65207.08542,43848.56838,54527.8269
4353,23894,20180701,9,526.7767200000001,20996.728039999998,65245.97252000001,43121.35028,54183.6614
4354,22886,20180701,10,509.48352000000006,20083.84064,62880.45632,41482.14848,52181.3024
4355,22207,20180701,11,490.36380000000014,19509.9991,60700.55830000001,40105.27870000001,50402.918500000014
4356,21923,20180701,12,493.9575599999999,19206.23342,60698.668459999986,39952.450939999995,50325.5597
4357,21906,20180701,13,487.01004000000023,19227.444779999998,60136.28814000002,39681.866460000005,49909.07730000001
4358,21795,20180701,14,478.89312000000024,19161.08784,59388.10992000002,39274.598880000005,49331.35440000001
4359,22354,20180701,15,521.46084,19485.96538,63288.67594,41387.32066,52337.9983
4360,23057,20180701,16,558.8269199999999,19983.45194,66924.91321999999,43454.18257999999,55189.54789999999
4361,23676,20180701,17,620.3554799999997,20264.04486,72373.90517999997,46318.97501999999,59346.440099999985
4362,24539,20180701,18,637.4464800000001,21033.04436,74578.54868,47805.79652,61192.172600000005
4363,25183,20180701,19,578.91192,21998.98444,70627.58572,46313.28508,58470.4354
4364,25956,20180701,20,466.77096,23388.759720000002,62597.52036,42993.14004,52795.3302
4365,27218,20180701,21,377.1402,25143.728900000002,56823.5057,40983.6173,48903.561499999996
4366,28518,20180701,22,311.76683999999995,26803.28238,52991.696939999994,39897.48966,46444.59329999999
4367,29916,20180701,23,247.78248,28553.19636,49366.92468,38960.06052,44163.4926
4368,31187,20180702,0,204.38844000000003,30062.86358,47231.49254000001,38647.178060000006,42939.335300000006
4369,32303,20180702,1,162.34799999999998,31410.086,45047.318,38228.702,41638.009999999995
4370,32870,20180702,2,126.07116000000002,32176.60862,42766.58606,37471.59734,40119.0917
4371,32478,20180702,3,102.35651999999999,31915.03914,40512.98682,36214.01298,38363.4999
4372,31983,20180702,4,91.35912,31480.52484,39154.69092,35317.607879999996,37236.149399999995
4373,30949,20180702,5,110.1138,30343.3741,39592.933300000004,34968.1537,37280.5435
4374,28655,20180702,6,181.11396000000002,27658.87322,42872.44586000001,35265.65954,39069.0527
4375,26236,20180702,7,341.0701199999999,24360.11434,53010.00442,38685.05938,45847.531899999994
4376,24304,20180702,8,508.5361200000001,21507.051339999998,64224.08542,42865.56838,53544.8269
4377,23037,20180702,9,526.7767200000001,20139.728039999998,64388.97252000001,42264.35028,53326.6614
4378,22252,20180702,10,509.48352000000006,19449.84064,62246.45632,40848.14848,51547.3024
4379,21928,20180702,11,490.36380000000014,19230.9991,60421.55830000001,39826.27870000001,50123.918500000014
4380,22281,20180702,12,493.9575599999999,19564.23342,61056.668459999986,40310.450939999995,50683.5597
4381,23446,20180702,13,487.01004000000023,20767.444779999998,61676.28814000002,41221.866460000005,51449.07730000001
4382,24710,20180702,14,478.89312000000024,22076.08784,62303.10992000002,42189.598880000005,52246.35440000001
4383,25965,20180702,15,521.46084,23096.96538,66899.67594,44998.32066,55948.9983
4384,26710,20180702,16,558.8269199999999,23636.45194,70577.91321999999,47107.18257999999,58842.54789999999
4385,27349,20180702,17,620.3554799999997,23937.04486,76046.90517999997,49991.97501999999,63019.440099999985
4386,28164,20180702,18,637.4464800000001,24658.04436,78203.54868,51430.79652,64817.172600000005
4387,28927,20180702,19,578.91192,25742.98444,74371.58572,50057.28508,62214.4354
4388,29620,20180702,20,466.77096,27052.759720000002,66261.52036,46657.14004,56459.3302
4389,30663,20180702,21,377.1402,28588.728900000002,60268.5057,44428.6173,52348.561499999996
4390,31744,20180702,22,311.76683999999995,30029.28238,56217.696939999994,43123.48966,49670.59329999999
4391,32994,20180702,23,247.78248,31631.19636,52444.92468,42038.06052,47241.4926
4392,34000,20180703,0,204.38844000000003,32875.86358,50044.49254,41460.17806,45752.3353
4393,34803,20180703,1,162.34799999999998,33910.086,47547.318,40728.702000000005,44138.01
4394,35008,20180703,2,126.07116000000002,34314.60862,44904.58606,39609.59734,42257.0917
4395,34543,20180703,3,102.35651999999999,33980.03914,42577.98682,38279.01298,40428.4999
4396,34004,20180703,4,91.35912,33501.52484,41175.69092,37338.607879999996,39257.149399999995
4397,32960,20180703,5,110.1138,32354.3741,41603.933300000004,36979.1537,39291.5435
4398,30093,20180703,6,181.11396000000002,29096.87322,44310.44586000001,36703.65954,40507.0527
4399,27352,20180703,7,341.0701199999999,25476.11434,54126.00442,39801.05938,46963.531899999994
4400,25398,20180703,8,508.5361200000001,22601.051339999998,65318.08542,43959.56838,54638.8269
4401,23972,20180703,9,526.7767200000001,21074.728039999998,65323.97252000001,43199.35028,54261.6614
4402,23039,20180703,10,509.48352000000006,20236.84064,63033.45632,41635.14848,52334.3024
4403,22634,20180703,11,490.36380000000014,19936.9991,61127.55830000001,40532.27870000001,50829.918500000014
4404,22889,20180703,12,493.9575599999999,20172.23342,61664.668459999986,40918.450939999995,51291.5597
4405,23786,20180703,13,487.01004000000023,21107.444779999998,62016.28814000002,41561.866460000005,51789.07730000001
4406,24892,20180703,14,478.89312000000024,22258.08784,62485.10992000002,42371.598880000005,52428.35440000001
4407,26012,20180703,15,521.46084,23143.96538,66946.67594,45045.32066,55995.9983
4408,26780,20180703,16,558.8269199999999,23706.45194,70647.91321999999,47177.18257999999,58912.54789999999
4409,27012,20180703,17,620.3554799999997,23600.04486,75709.90517999997,49654.97501999999,62682.440099999985
4410,27568,20180703,18,637.4464800000001,24062.04436,77607.54868,50834.79652,64221.172600000005
4411,28019,20180703,19,578.91192,24834.98444,73463.58572,49149.28508,61306.4354
4412,28379,20180703,20,466.77096,25811.759720000002,65020.52036,45416.14004,55218.3302
4413,29289,20180703,21,377.1402,27214.728900000002,58894.5057,43054.6173,50974.561499999996
4414,30250,20180703,22,311.76683999999995,28535.28238,54723.696939999994,41629.48966,48176.59329999999
4415,31441,20180703,23,247.78248,30078.19636,50891.92468,40485.06052,45688.4926
4416,32440,20180704,0,204.38844000000003,31315.86358,48484.49254000001,39900.178060000006,44192.335300000006
4417,33097,20180704,1,162.34799999999998,32204.086,45841.318,39022.702,42432.009999999995
4418,33196,20180704,2,126.07116000000002,32502.60862,43092.58606,37797.59734,40445.0917
4419,32652,20180704,3,102.35651999999999,32089.03914,40686.98682,36388.01298,38537.4999
4420,32168,20180704,4,91.35912,31665.52484,39339.69092,35502.607879999996,37421.149399999995
4421,31215,20180704,5,110.1138,30609.3741,39858.933300000004,35234.1537,37546.5435
4422,28976,20180704,6,181.11396000000002,27979.87322,43193.44586000001,35586.65954,39390.0527
4423,26687,20180704,7,341.0701199999999,24811.11434,53461.00442,39136.05938,46298.531899999994
4424,25032,20180704,8,508.5361200000001,22235.051339999998,64952.08542,43593.56838,54272.8269
4425,23680,20180704,9,526.7767200000001,20782.728039999998,65031.97252000001,42907.35028,53969.6614
4426,22618,20180704,10,509.48352000000006,19815.84064,62612.45632,41214.14848,51913.3024
4427,22014,20180704,11,490.36380000000014,19316.9991,60507.55830000001,39912.27870000001,50209.918500000014
4428,21828,20180704,12,493.9575599999999,19111.23342,60603.668459999986,39857.450939999995,50230.5597
4429,21917,20180704,13,487.01004000000023,19238.444779999998,60147.28814000002,39692.866460000005,49920.07730000001
4430,21766,20180704,14,478.89312000000024,19132.08784,59359.10992000002,39245.598880000005,49302.35440000001
4431,21874,20180704,15,521.46084,19005.96538,62808.67594,40907.32066,51857.9983
4432,22357,20180704,16,558.8269199999999,19283.45194,66224.91321999999,42754.18257999999,54489.54789999999
4433,22952,20180704,17,620.3554799999997,19540.04486,71649.90517999997,45594.97501999999,58622.440099999985
4434,23516,20180704,18,637.4464800000001,20010.04436,73555.54868,46782.79652,60169.172600000005
4435,24174,20180704,19,578.91192,20989.98444,69618.58572,45304.28508,57461.4354
4436,24914,20180704,20,466.77096,22346.759720000002,61555.52036,41951.14004,51753.3302
4437,25764,20180704,21,377.1402,23689.728900000002,55369.5057,39529.6173,47449.561499999996
4438,26828,20180704,22,311.76683999999995,25113.28238,51301.696939999994,38207.48966,44754.59329999999
4439,27921,20180704,23,247.78248,26558.19636,47371.92468,36965.06052,42168.4926
4440,29088,20180705,0,204.38844000000003,27963.86358,45132.49254000001,36548.178060000006,40840.335300000006
4441,29840,20180705,1,162.34799999999998,28947.086,42584.318,35765.702,39175.009999999995
4442,30173,20180705,2,126.07116000000002,29479.60862,40069.58606,34774.59734,37422.0917
4443,29831,20180705,3,102.35651999999999,29268.03914,37865.98682,33567.01298,35716.4999
4444,29359,20180705,4,91.35912,28856.52484,36530.69092,32693.60788,34612.149399999995
4445,28585,20180705,5,110.1138,27979.3741,37228.933300000004,32604.153700000003,34916.5435
4446,27504,20180705,6,181.11396000000002,26507.87322,41721.44586000001,34114.65954,37918.0527
4447,25693,20180705,7,341.0701199999999,23817.11434,52467.00442,38142.05938,45304.531899999994
4448,24001,20180705,8,508.5361200000001,21204.051339999998,63921.08542,42562.56838,53241.8269
4449,22663,20180705,9,526.7767200000001,19765.728039999998,64014.97252000001,41890.35028,52952.6614
4450,21782,20180705,10,509.48352000000006,18979.84064,61776.45632,40378.14848,51077.3024
4451,21466,20180705,11,490.36380000000014,18768.9991,59959.55830000001,39364.27870000001,49661.918500000014
4452,21769,20180705,12,493.9575599999999,19052.23342,60544.668459999986,39798.450939999995,50171.5597
4453,22751,20180705,13,487.01004000000023,20072.444779999998,60981.28814000002,40526.866460000005,50754.07730000001
4454,23688,20180705,14,478.89312000000024,21054.08784,61281.10992000002,41167.598880000005,51224.35440000001
4455,24785,20180705,15,521.46084,21916.96538,65719.67594,43818.32066,54768.9983
4456,25994,20180705,16,558.8269199999999,22920.45194,69861.91321999999,46391.18257999999,58126.54789999999
4457,26809,20180705,17,620.3554799999997,23397.04486,75506.90517999997,49451.97501999999,62479.440099999985
4458,27743,20180705,18,637.4464800000001,24237.04436,77782.54868,51009.79652,64396.172600000005
4459,28706,20180705,19,578.91192,25521.98444,74150.58572,49836.28508,61993.4354
4460,30011,20180705,20,466.77096,27443.759720000002,66652.52036,47048.14004,56850.3302
4461,31735,20180705,21,377.1402,29660.728900000002,61340.5057,45500.6173,53420.561499999996
4462,33460,20180705,22,311.76683999999995,31745.28238,57933.696939999994,44839.48966,51386.59329999999
4463,35337,20180705,23,247.78248,33974.19636,54787.92468,44381.06052,49584.4926
4464,36944,20180706,0,204.38844000000003,35819.86358,52988.49254,44404.17806,48696.3353
4465,38104,20180706,1,162.34799999999998,37211.086,50848.318,44029.702000000005,47439.01
4466,38403,20180706,2,126.07116000000002,37709.60862,48299.58606,43004.59734,45652.0917
4467,37346,20180706,3,102.35651999999999,36783.03914,45380.98682,41082.01298,43231.4999
4468,36406,20180706,4,91.35912,35903.52484,43577.69092,39740.607879999996,41659.149399999995
4469,34962,20180706,5,110.1138,34356.3741,43605.933300000004,38981.1537,41293.5435
4470,31920,20180706,6,181.11396000000002,30923.87322,46137.44586000001,38530.65954,42334.0527
4471,28922,20180706,7,341.0701199999999,27046.11434,55696.00442,41371.05938,48533.531899999994
4472,26792,20180706,8,508.5361200000001,23995.051339999998,66712.08542,45353.56838,56032.8269
4473,25238,20180706,9,526.7767200000001,22340.728039999998,66589.97252000001,44465.35028,55527.6614
4474,24204,20180706,10,509.48352000000006,21401.84064,64198.45632,42800.14848,53499.3024
4475,23658,20180706,11,490.36380000000014,20960.9991,62151.55830000001,41556.27870000001,51853.918500000014
4476,23806,20180706,12,493.9575599999999,21089.23342,62581.668459999986,41835.450939999995,52208.5597
4477,24648,20180706,13,487.01004000000023,21969.444779999998,62878.28814000002,42423.866460000005,52651.07730000001
4478,25697,20180706,14,478.89312000000024,23063.08784,63290.10992000002,43176.598880000005,53233.35440000001
4479,27367,20180706,15,521.46084,24498.96538,68301.67594,46400.32066,57350.9983
4480,29132,20180706,16,558.8269199999999,26058.45194,72999.91321999999,49529.18257999999,61264.54789999999
4481,31044,20180706,17,620.3554799999997,27632.04486,79741.90517999997,53686.97501999999,66714.44009999998
4482,33251,20180706,18,637.4464800000001,29745.04436,83290.54868,56517.79652,69904.1726
4483,35456,20180706,19,578.91192,32271.98444,80900.58572,56586.28508,68743.4354
4484,37502,20180706,20,466.77096,34934.75972,74143.52036,54539.14004,64341.3302
4485,39807,20180706,21,377.1402,37732.7289,69412.50570000001,53572.6173,61492.561499999996
4486,41793,20180706,22,311.76683999999995,40078.28238,66266.69694,53172.48965999999,59719.59329999999
4487,43468,20180706,23,247.78248,42105.19636,62918.92468,52512.06052,57715.4926
4488,44603,20180707,0,204.38844000000003,43478.86358,60647.49254,52063.17806,56355.3353
4489,44896,20180707,1,162.34799999999998,44003.086,57640.318,50821.702000000005,54231.01
4490,44703,20180707,2,126.07116000000002,44009.60862,54599.58606,49304.59734,51952.0917
4491,43736,20180707,3,102.35651999999999,43173.03914,51770.98682,47472.01298,49621.4999
4492,42481,20180707,4,91.35912,41978.52484,49652.69092,45815.607879999996,47734.149399999995
4493,40892,20180707,5,110.1138,40286.3741,49535.933300000004,44911.1537,47223.5435
4494,37755,20180707,6,181.11396000000002,36758.87322,51972.44586000001,44365.65954,48169.0527
4495,34490,20180707,7,341.0701199999999,32614.11434,61264.00442,46939.05938,54101.531899999994
4496,31614,20180707,8,508.5361200000001,28817.051339999998,71534.08542,50175.56838,60854.8269
4497,29499,20180707,9,526.7767200000001,26601.728039999998,70850.97252000001,48726.35028,59788.6614
4498,27880,20180707,10,509.48352000000006,25077.84064,67874.45632,46476.14848,57175.3024
4499,26781,20180707,11,490.36380000000014,24083.9991,65274.55830000001,44679.27870000001,54976.918500000014
4500,26226,20180707,12,493.9575599999999,23509.23342,65001.668459999986,44255.450939999995,54628.5597
4501,26127,20180707,13,487.01004000000023,23448.444779999998,64357.28814000002,43902.866460000005,54130.07730000001
4502,26126,20180707,14,478.89312000000024,23492.08784,63719.10992000002,43605.598880000005,53662.35440000001
4503,27169,20180707,15,521.46084,24300.96538,68103.67594,46202.32066,57152.9983
4504,29150,20180707,16,558.8269199999999,26076.45194,73017.91321999999,49547.18257999999,61282.54789999999
4505,31377,20180707,17,620.3554799999997,27965.04486,80074.90517999997,54019.97501999999,67047.44009999998
4506,33412,20180707,18,637.4464800000001,29906.04436,83451.54868,56678.79652,70065.1726
4507,35832,20180707,19,578.91192,32647.98444,81276.58572,56962.28508,69119.4354
4508,37259,20180707,20,466.77096,34691.75972,73900.52036,54296.14004,64098.3302
4509,38447,20180707,21,377.1402,36372.7289,68052.50570000001,52212.6173,60132.561499999996
4510,39379,20180707,22,311.76683999999995,37664.28238,63852.696939999994,50758.48965999999,57305.59329999999
4511,40233,20180707,23,247.78248,38870.19636,59683.92468,49277.06052,54480.4926
4512,40864,20180708,0,204.38844000000003,39739.86358,56908.49254,48324.17806,52616.3353
4513,41176,20180708,1,162.34799999999998,40283.086,53920.318,47101.702000000005,50511.01
4514,41011,20180708,2,126.07116000000002,40317.60862,50907.58606,45612.59734,48260.0917
4515,40152,20180708,3,102.35651999999999,39589.03914,48186.98682,43888.01298,46037.4999
4516,39088,20180708,4,91.35912,38585.52484,46259.69092,42422.607879999996,44341.149399999995
4517,37623,20180708,5,110.1138,37017.3741,46266.933300000004,41642.1537,43954.5435
4518,35109,20180708,6,181.11396000000002,34112.87322,49326.44586000001,41719.65954,45523.0527
4519,32190,20180708,7,341.0701199999999,30314.11434,58964.00442,44639.05938,51801.531899999994
4520,29726,20180708,8,508.5361200000001,26929.051339999998,69646.08542,48287.56838,58966.8269
4521,27917,20180708,9,526.7767200000001,25019.728039999998,69268.97252000001,47144.35028,58206.6614
4522,26701,20180708,10,509.48352000000006,23898.84064,66695.45632,45297.14848,55996.3024
4523,25841,20180708,11,490.36380000000014,23143.9991,64334.55830000001,43739.27870000001,54036.918500000014
4524,25202,20180708,12,493.9575599999999,22485.23342,63977.668459999986,43231.450939999995,53604.5597
4525,24904,20180708,13,487.01004000000023,22225.444779999998,63134.28814000002,42679.866460000005,52907.07730000001
4526,24592,20180708,14,478.89312000000024,21958.08784,62185.10992000002,42071.598880000005,52128.35440000001
4527,25311,20180708,15,521.46084,22442.96538,66245.67594,44344.32066,55294.9983
4528,26590,20180708,16,558.8269199999999,23516.45194,70457.91321999999,46987.18257999999,58722.54789999999
4529,28537,20180708,17,620.3554799999997,25125.04486,77234.90517999997,51179.97501999999,64207.440099999985
4530,30551,20180708,18,637.4464800000001,27045.04436,80590.54868,53817.79652,67204.1726
4531,32414,20180708,19,578.91192,29229.98444,77858.58572,53544.28508,65701.4354
4532,33748,20180708,20,466.77096,31180.759720000002,70389.52036,50785.14004,60587.3302
4533,35149,20180708,21,377.1402,33074.7289,64754.5057,48914.6173,56834.561499999996
4534,36532,20180708,22,311.76683999999995,34817.28238,61005.696939999994,47911.48965999999,54458.59329999999
4535,37728,20180708,23,247.78248,36365.19636,57178.92468,46772.06052,51975.4926
4536,38850,20180709,0,204.38844000000003,37725.86358,54894.49254,46310.17806,50602.3353
4537,39575,20180709,1,162.34799999999998,38682.086,52319.318,45500.702000000005,48910.01
4538,39858,20180709,2,126.07116000000002,39164.60862,49754.58606,44459.59734,47107.0917
4539,39099,20180709,3,102.35651999999999,38536.03914,47133.98682,42835.01298,44984.4999
4540,38135,20180709,4,91.35912,37632.52484,45306.69092,41469.607879999996,43388.149399999995
4541,36676,20180709,5,110.1138,36070.3741,45319.933300000004,40695.1537,43007.5435
4542,33809,20180709,6,181.11396000000002,32812.87322,48026.44586000001,40419.65954,44223.0527
4543,30576,20180709,7,341.0701199999999,28700.11434,57350.00442,43025.05938,50187.531899999994
4544,28447,20180709,8,508.5361200000001,25650.051339999998,68367.08542,47008.56838,57687.8269
4545,26915,20180709,9,526.7767200000001,24017.728039999998,68266.97252000001,46142.35028,57204.6614
4546,25862,20180709,10,509.48352000000006,23059.84064,65856.45632,44458.14848,55157.3024
4547,25223,20180709,11,490.36380000000014,22525.9991,63716.55830000001,43121.27870000001,53418.918500000014
4548,25456,20180709,12,493.9575599999999,22739.23342,64231.668459999986,43485.450939999995,53858.5597
4549,26512,20180709,13,487.01004000000023,23833.444779999998,64742.28814000002,44287.866460000005,54515.07730000001
4550,27929,20180709,14,478.89312000000024,25295.08784,65522.10992000002,45408.598880000005,55465.35440000001
4551,29651,20180709,15,521.46084,26782.96538,70585.67594,48684.32066,59634.9983
4552,31070,20180709,16,558.8269199999999,27996.45194,74937.91321999999,51467.18257999999,63202.54789999999
4553,32443,20180709,17,620.3554799999997,29031.04486,81140.90517999997,55085.97501999999,68113.44009999998
4554,34412,20180709,18,637.4464800000001,30906.04436,84451.54868,57678.79652,71065.1726
4555,35762,20180709,19,578.91192,32577.98444,81206.58572,56892.28508,69049.4354
4556,37293,20180709,20,466.77096,34725.75972,73934.52036,54330.14004,64132.3302
4557,38978,20180709,21,377.1402,36903.7289,68583.50570000001,52743.6173,60663.561499999996
4558,40191,20180709,22,311.76683999999995,38476.28238,64664.696939999994,51570.48965999999,58117.59329999999
4559,41034,20180709,23,247.78248,39671.19636,60484.92468,50078.06052,55281.4926
4560,41427,20180710,0,204.38844000000003,40302.86358,57471.49254,48887.17806,53179.3353
4561,41654,20180710,1,162.34799999999998,40761.086,54398.318,47579.702000000005,50989.01
4562,41701,20180710,2,126.07116000000002,41007.60862,51597.58606,46302.59734,48950.0917
4563,40767,20180710,3,102.35651999999999,40204.03914,48801.98682,44503.01298,46652.4999
4564,39696,20180710,4,91.35912,39193.52484,46867.69092,43030.607879999996,44949.149399999995
4565,37964,20180710,5,110.1138,37358.3741,46607.933300000004,41983.1537,44295.5435
4566,34784,20180710,6,181.11396000000002,33787.87322,49001.44586000001,41394.65954,45198.0527
4567,31633,20180710,7,341.0701199999999,29757.11434,58407.00442,44082.05938,51244.531899999994
4568,29343,20180710,8,508.5361200000001,26546.051339999998,69263.08542,47904.56838,58583.8269
4569,27602,20180710,9,526.7767200000001,24704.728039999998,68953.97252000001,46829.35028,57891.6614
4570,26470,20180710,10,509.48352000000006,23667.84064,66464.45632,45066.14848,55765.3024
4571,25944,20180710,11,490.36380000000014,23246.9991,64437.55830000001,43842.27870000001,54139.918500000014
4572,26063,20180710,12,493.9575599999999,23346.23342,64838.668459999986,44092.450939999995,54465.5597
4573,27034,20180710,13,487.01004000000023,24355.444779999998,65264.28814000002,44809.866460000005,55037.07730000001
4574,28330,20180710,14,478.89312000000024,25696.08784,65923.10992000002,45809.598880000005,55866.35440000001
4575,30040,20180710,15,521.46084,27171.96538,70974.67594,49073.32066,60023.9983
4576,31274,20180710,16,558.8269199999999,28200.45194,75141.91321999999,51671.18257999999,63406.54789999999
4577,32353,20180710,17,620.3554799999997,28941.04486,81050.90517999997,54995.97501999999,68023.44009999998
4578,33690,20180710,18,637.4464800000001,30184.04436,83729.54868,56956.79652,70343.1726
4579,35125,20180710,19,578.91192,31940.98444,80569.58572,56255.28508,68412.4354
4580,36724,20180710,20,466.77096,34156.75972,73365.52036,53761.14004,63563.3302
4581,38458,20180710,21,377.1402,36383.7289,68063.50570000001,52223.6173,60143.561499999996
4582,39623,20180710,22,311.76683999999995,37908.28238,64096.696939999994,51002.48965999999,57549.59329999999
4583,40480,20180710,23,247.78248,39117.19636,59930.92468,49524.06052,54727.4926
4584,41161,20180711,0,204.38844000000003,40036.86358,57205.49254,48621.17806,52913.3353
4585,41374,20180711,1,162.34799999999998,40481.086,54118.318,47299.702000000005,50709.01
4586,41155,20180711,2,126.07116000000002,40461.60862,51051.58606,45756.59734,48404.0917
4587,39963,20180711,3,102.35651999999999,39400.03914,47997.98682,43699.01298,45848.4999
4588,38908,20180711,4,91.35912,38405.52484,46079.69092,42242.607879999996,44161.149399999995
4589,37272,20180711,5,110.1138,36666.3741,45915.933300000004,41291.1537,43603.5435
4590,34195,20180711,6,181.11396000000002,33198.87322,48412.44586000001,40805.65954,44609.0527
4591,31015,20180711,7,341.0701199999999,29139.11434,57789.00442,43464.05938,50626.531899999994
4592,28820,20180711,8,508.5361200000001,26023.051339999998,68740.08542,47381.56838,58060.8269
4593,27113,20180711,9,526.7767200000001,24215.728039999998,68464.97252000001,46340.35028,57402.6614
4594,25886,20180711,10,509.48352000000006,23083.84064,65880.45632,44482.14848,55181.3024
4595,25245,20180711,11,490.36380000000014,22547.9991,63738.55830000001,43143.27870000001,53440.918500000014
4596,25269,20180711,12,493.9575599999999,22552.23342,64044.668459999986,43298.450939999995,53671.5597
4597,26160,20180711,13,487.01004000000023,23481.444779999998,64390.28814000002,43935.866460000005,54163.07730000001
4598,27349,20180711,14,478.89312000000024,24715.08784,64942.10992000002,44828.598880000005,54885.35440000001
4599,28785,20180711,15,521.46084,25916.96538,69719.67594,47818.32066,58768.9983
4600,30020,20180711,16,558.8269199999999,26946.45194,73887.91321999999,50417.18257999999,62152.54789999999
4601,31279,20180711,17,620.3554799999997,27867.04486,79976.90517999997,53921.97501999999,66949.44009999998
4602,32790,20180711,18,637.4464800000001,29284.04436,82829.54868,56056.79652,69443.1726
4603,34471,20180711,19,578.91192,31286.98444,79915.58572,55601.28508,67758.4354
4604,36230,20180711,20,466.77096,33662.75972,72871.52036,53267.14004,63069.3302
4605,37867,20180711,21,377.1402,35792.7289,67472.50570000001,51632.6173,59552.561499999996
4606,39227,20180711,22,311.76683999999995,37512.28238,63700.696939999994,50606.48965999999,57153.59329999999
4607,40631,20180711,23,247.78248,39268.19636,60081.92468,49675.06052,54878.4926
4608,41669,20180712,0,204.38844000000003,40544.86358,57713.49254,49129.17806,53421.3353
4609,41909,20180712,1,162.34799999999998,41016.086,54653.318,47834.702000000005,51244.01
4610,41423,20180712,2,126.07116000000002,40729.60862,51319.58606,46024.59734,48672.0917
4611,40177,20180712,3,102.35651999999999,39614.03914,48211.98682,43913.01298,46062.4999
4612,39223,20180712,4,91.35912,38720.52484,46394.69092,42557.607879999996,44476.149399999995
4613,37713,20180712,5,110.1138,37107.3741,46356.933300000004,41732.1537,44044.5435
4614,34543,20180712,6,181.11396000000002,33546.87322,48760.44586000001,41153.65954,44957.0527
4615,31425,20180712,7,341.0701199999999,29549.11434,58199.00442,43874.05938,51036.531899999994
4616,29225,20180712,8,508.5361200000001,26428.051339999998,69145.08542,47786.56838,58465.8269
4617,27710,20180712,9,526.7767200000001,24812.728039999998,69061.97252000001,46937.35028,57999.6614
4618,26650,20180712,10,509.48352000000006,23847.84064,66644.45632,45246.14848,55945.3024
4619,26049,20180712,11,490.36380000000014,23351.9991,64542.55830000001,43947.27870000001,54244.918500000014
4620,26137,20180712,12,493.9575599999999,23420.23342,64912.668459999986,44166.450939999995,54539.5597
4621,26854,20180712,13,487.01004000000023,24175.444779999998,65084.28814000002,44629.866460000005,54857.07730000001
4622,28058,20180712,14,478.89312000000024,25424.08784,65651.10992000002,45537.598880000005,55594.35440000001
4623,29496,20180712,15,521.46084,26627.96538,70430.67594,48529.32066,59479.9983
4624,30656,20180712,16,558.8269199999999,27582.45194,74523.91321999999,51053.18257999999,62788.54789999999
4625,31879,20180712,17,620.3554799999997,28467.04486,80576.90517999997,54521.97501999999,67549.44009999998
